stop_id,stop_name,stop_lat,stop_lon,X,Y
830,v.le coni zugna via solari,45.45721215736016,9.169227469015638,513231.21085174306,5033756.844135976
831,museo della scienza e della tecnologia,45.46369899346411,9.169049583396058,513215.787137573,5034477.478445418
832,s.ambrogio m2,45.46122107447879,9.173814717702625,513588.9062359794,5034202.985191813
833,c.so genova via sapeto,45.45803474457011,9.17656745157944,513804.8936313181,5033849.464777168
834,l.go d'ancona,45.46554808749469,9.175439738993523,513714.9018506342,5034683.976622471
835,p.za resistenza partigiana,45.45842644381036,9.17835444480201,513944.51281182334,5033893.289530755
836,conciliazione m1,45.467362870496565,9.165307164565158,512922.37898344203,5034883.913536634
837,conciliazione m1,45.4673695040685,9.165662151261216,512950.12745610415,5034884.707637354
838,conciliazione m1,45.46764689607754,9.165544877919396,512940.8965019761,5034915.506016508
839,via ariosto,45.469793272678906,9.165567382186833,512942.1644834686,5035153.964512966
840,via ariosto,45.46992378451239,9.1655693626064,512942.2894206322,5035168.46423932
841,conciliazione m1,45.46807744819326,9.16634749258366,513003.5391189436,5034963.468370896
842,l.go quinto alpini,45.472122387239565,9.167045400442529,513057.1612315785,5035412.960095483
843,l.go quinto alpini,45.47260316544114,9.1675761390801,513098.5352271167,5035466.459256485
844,via pagano via canova,45.473612077660185,9.169326509128384,513235.1161791718,5035578.832701387
845,via pagano via canova,45.47362510378151,9.17040492431655,513319.4055806339,5035580.458022211
846,triennale,45.47138003121885,9.173166663344617,513535.8095322624,5035331.499632071
847,triennale,45.47146679136478,9.173387032152789,513553.0141670066,5035341.175520872
848,cadorna m1 m2,45.46887520946263,9.176467728566683,513794.4528060915,5035053.783961832
849,cadorna m1 m2,45.46747700758366,9.176714022451174,513814.0470836918,5034898.490979859
850,cadorna m1 m2,45.467310757263206,9.176434982360307,513792.2745720847,5034879.973239194
851,cadorna m1 m2,45.46876734997944,9.17745171613627,513871.39740228734,5035041.970506099
852,cadorna m1 m2,45.46895144918918,9.17675280237376,513816.71835008886,5035062.302893614
853,c.so sempione via procaccini,45.48071910318021,9.166525360249944,513014.5330534974,5036367.941861057
854,p.za gramsci,45.48203631972368,9.167504881825671,513090.78100259893,5036514.439409181
855,via prina c.so sempione,45.47987074548525,9.168074248511145,513135.78115588636,5036273.944144053
856,p.za gramsci,45.48173444573206,9.167737503802172,513109.0307976907,5036480.940118686
857,p.za gramsci,45.48203105968846,9.168023079752295,513131.28023989423,5036513.939587551
858,via canonica via sarpi,45.480636710159054,9.17052198083034,513326.90219013375,5036359.443324619
859,via canonica via sarpi,45.48077173792183,9.170513379590805,513326.19814087043,5036374.443038071
860,via canonica via cagnola,45.47977038215527,9.1725638286764,513486.68657274556,5036263.537804388
861,via canonica via cagnola,45.47935441610228,9.173286592901665,513543.273696377,5036217.446911867
862,p.za morselli,45.478686625292426,9.175177081541284,513691.1872112368,5036143.577925459
863,p.za morselli,45.47866331240851,9.174947780805764,513673.2715605245,5036140.948900447
864,v.le elvezia (arena),45.477571011849584,9.177015498233365,513835.1440083195,5036019.951863326
865,v.le elvezia (arena),45.47729367200613,9.178395753035511,513943.0900973469,5035989.378891583
866,via govone via p. eugenio,45.490711756273264,9.165452572952,512928.4050502098,5037477.92051508
867,via govone via p. eugenio,45.49097162310219,9.165564951366662,512937.12676501495,5037506.809005265
868,lancetti,45.49545932033149,9.176906110828057,513822.2189640955,5038007.267234874
869,bausan,45.50157920619719,9.166297125053218,512991.8988146891,5038685.397950435
870,bausan,45.5025540301594,9.16602934508368,512970.75476239045,5038793.654815485
871,p.le lugano,45.49797316961939,9.16708646922262,513054.3993049971,5038284.905783071
872,p.le lugano,45.49814601165733,9.16697789313856,513045.8763859152,5038304.0903848
873,bausan,45.50179582970629,9.165883365680168,512959.52432591014,5038709.397361646
874,via maffucci via baldinucci,45.50339302061443,9.169284908622368,513224.89357250114,5038887.395103267
875,via maffucci via baldinucci,45.50386534402076,9.169438325450017,513236.76812929596,5038939.894160237
876,via candiani via don minzoni,45.50491695244212,9.170451119540571,513315.6411519418,5039056.89227723
877,p.le nigra,45.496525940134525,9.171864103401422,513428.01791721967,5038124.910366454
878,p.le nigra,45.49663698837429,9.171507907102663,513400.1613920317,5038137.188018133
879,via baldinucci via davanzati,45.50441842086399,9.172771302426373,513497.01295653277,5039001.894073565
880,via baldinucci via tartini,45.505112380349736,9.175149536666888,513682.6341282443,5039079.393382579
881,v.le jenner,45.4968780810908,9.177045469360024,513832.76010755706,5038164.911298318
